uid,text,category,video_path,exists,extension,word,word_id,relation_type,source_csv,example_count,description_count
FRs6fgJZjt4_d,"to notice or understand the difference between two things, or to make one person or thing seem different from another",description,,0,,distinguish,FRs6fgJZjt4_w,defines_word,word-description-dataset_v1.1.csv,0,0
fsV1Qztx9wE_d,"to increase in size, number, or importance, or to make something increase in this way.",description,,0,,expand,fsV1Qztx9wE_w,defines_word,word-description-dataset_v1.1.csv,0,0
FvCq7gTlVpI_d,"to feel sad or complain about something, especially a bad situation",description,,0,,repine,FvCq7gTlVpI_w,defines_word,word-description-dataset_v1.1.csv,0,0
Fwfx0nVgcFk_d,to fall down suddenly because of pressure or having no strength or support,description,,0,,collapse,Fwfx0nVgcFk_w,defines_word,word-description-dataset_v1.1.csv,0,0
fXbEW56zHiA_d,annoyed or unhappy,description,,0,,displeased,fXbEW56zHiA_w,defines_word,word-description-dataset_v1.1.csv,0,0
FYrSrNzUu_s_d,to tell someone to do something or to behave in a particular way,description,,0,,enjoin,FYrSrNzUu_s_w,defines_word,word-description-dataset_v1.1.csv,0,0
g0q93htmqBk_d,long or longer than usual,description,,0,,extended,g0q93htmqBk_w,defines_word,word-description-dataset_v1.1.csv,0,0
G2uGKFEY6ZQ_d,done or shown publicly or in an obvious way and not secret,description,,0,,overt,G2uGKFEY6ZQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
G4uo3UzqvGc_d,"to keep someone or something safe from injury, damage, or loss",description,,0,,protect,G4uo3UzqvGc_w,defines_word,word-description-dataset_v1.1.csv,0,0
gAyLOpZm3zc_d,something on sale at a lower price than its true value.,description,,0,,bargain,gAyLOpZm3zc_w,defines_word,word-description-dataset_v1.1.csv,0,0
gBFxE8tJu8Q_d,"a substance made from a combination of different substances, or any combination of different things",description,,0,,mixture,gBFxE8tJu8Q_w,defines_word,word-description-dataset_v1.1.csv,0,0
GbSl8yhZDv8_d,"a social meeting planned before it happens, especially one between two people who have or might have a romantic relationship",description,,0,,date,GbSl8yhZDv8_w,defines_word,word-description-dataset_v1.1.csv,0,0
gCckaUKv4WM_d,acceptable or right for someone or something,description,,0,,suitable,gCckaUKv4WM_w,defines_word,word-description-dataset_v1.1.csv,0,0
gCeq77IenX4_d,taking action by causing change and not only reacting to change when it happens,description,,0,,proactive,gCeq77IenX4_w,defines_word,word-description-dataset_v1.1.csv,0,0
gdERGK7LQP8_d,perplexed and confused; very puzzled.,description,,0,,bewildered,gdERGK7LQP8_w,defines_word,word-description-dataset_v1.1.csv,0,0
-Gf2SGGyb4Y_d,Very great surprise,description,,0,,astonishment,-Gf2SGGyb4Y_w,defines_word,word-description-dataset_v1.1.csv,0,0
Gfl5msAbkjk_d,"to pay attention to something, especially advice or a warning",description,,0,,heed,Gfl5msAbkjk_w,defines_word,word-description-dataset_v1.1.csv,0,0
gFlhA6DWhFA_d,in the correct way or at the correct time; as expected,description,,0,,duly,gFlhA6DWhFA_w,defines_word,word-description-dataset_v1.1.csv,0,0
gglZG3bINHs_d,"holding tightly onto something, or keeping an opinion in a determined way",description,,0,,tenacious,gglZG3bINHs_w,defines_word,word-description-dataset_v1.1.csv,0,0
gM7W5P_OrvQ_d,to (cause something or someone to) change in form or character,description,,0,,convert,gM7W5P_OrvQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
g-MCCzbZUJ4_d,to laugh at someone or something in a silly and often unkind way,description,,0,,snicker,g-MCCzbZUJ4_w,defines_word,word-description-dataset_v1.1.csv,0,0
GrKIA99UGMI_d,not behaving in a way that is as calm and wise as people expect from someone of your age,description,,0,,immature,GrKIA99UGMI_w,defines_word,word-description-dataset_v1.1.csv,0,0
GuQ6ZLzpMXk_d,a platform or compartment housed in a shaft for raising and lowering people or things to different levels; a lift.,description,,0,,elevator,GuQ6ZLzpMXk_w,defines_word,word-description-dataset_v1.1.csv,0,0
-GwCYXp1DPY_d,people's abilities to communicate with each other and work well together,description,,0,,soft skills,-GwCYXp1DPY_w,defines_word,word-description-dataset_v1.1.csv,0,0
h3gikil15a4_d,"the area of a town that surrounds someone's home, or the people who live in this area",description,,0,,neighborhood,h3gikil15a4_w,defines_word,word-description-dataset_v1.1.csv,0,0
H6a1QmSuToM_d,stupid or unreasonable and deserving to be laughed at,description,,0,,ridiculous,H6a1QmSuToM_w,defines_word,word-description-dataset_v1.1.csv,0,0
h8-4K-hPOW8_d,the act of talking about something with other people and telling them your ideas or opinions.,description,,0,,discussion,h8-4K-hPOW8_w,defines_word,word-description-dataset_v1.1.csv,0,0
H8GPCrTnXjM_d,to be happy to do something if it needed.,description,,0,,willing,H8GPCrTnXjM_w,defines_word,word-description-dataset_v1.1.csv,0,0
HaqqVsp2BuE_d,in fact or really,description,,0,,actually,HaqqVsp2BuE_w,defines_word,word-description-dataset_v1.1.csv,0,0
HbeLuowRM5Q_d,A story of someone's life written by another person,description,,0,,biography,HbeLuowRM5Q_w,defines_word,word-description-dataset_v1.1.csv,0,0
hfy-JZGyIMQ_d,"very strange and unusual, unexpected, or not natural.",description,,0,,weird,hfy-JZGyIMQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
HJEGTd-qang_d,having no money,description,,0,,penniless,HJEGTd-qang_w,defines_word,word-description-dataset_v1.1.csv,0,0
hlBdcAdQnUU_d,to lie or sit enjoying the warmth especially of the sun,description,,0,,bask,hlBdcAdQnUU_w,defines_word,word-description-dataset_v1.1.csv,0,0
hQqPbzh4PVk_d,involving people opposing or disagreeing with each other,description,,0,,adversarial,hQqPbzh4PVk_w,defines_word,word-description-dataset_v1.1.csv,0,0
hQudNswgkKE_d,"A writer of a book, article, or document.",description,,0,,author,hQudNswgkKE_w,defines_word,word-description-dataset_v1.1.csv,0,0
H_ry9HoXblM_d,"to try to do something, especially something difficult",description,,0,,attempt,H_ry9HoXblM_w,defines_word,word-description-dataset_v1.1.csv,0,0
HStLfm7kKck_d,Extremely important or necessary,description,,0,,crucial,HStLfm7kKck_w,defines_word,word-description-dataset_v1.1.csv,0,0
HtoVMp9gYOA_d,higher in rank or social position than others,description,,0,,superior,HtoVMp9gYOA_w,defines_word,word-description-dataset_v1.1.csv,0,0
HursY-R9rqE_d,"to make or become less severe, difficult, unpleasant, painful, etc.",description,,0,,ease,HursY-R9rqE_w,defines_word,word-description-dataset_v1.1.csv,0,0
HYuXJFqNOtk_d,to give freedom or free movement to someone or something,description,,0,,release,HYuXJFqNOtk_w,defines_word,word-description-dataset_v1.1.csv,0,0
Hz_bFjlgUQw_d,Serious discussion of a subject in which many people take part,description,,0,,debate,Hz_bFjlgUQw_w,defines_word,word-description-dataset_v1.1.csv,0,0
-hZpPIT6N4U_d,"to think carefully, especially about possibilities and opinions",description,,0,,reflect,-hZpPIT6N4U_w,defines_word,word-description-dataset_v1.1.csv,0,0
I1dQ1sS8Lio_d,"the weaker of two competitors,  or anyone  not expected to win a competition",description,,0,,underdog - 2,I1dQ1sS8Lio_w,defines_word,word-description-dataset_v1.1.csv,0,0
I6_GW8TBU3E_d,a person who claims neither faith nor disbelief in the existence of God,description,,0,,agnostic,I6_GW8TBU3E_w,defines_word,word-description-dataset_v1.1.csv,0,0
I96CIiP3WZc_d,something or someone that annoys you or causes trouble for you.,description,,0,,nuisance,I96CIiP3WZc_w,defines_word,word-description-dataset_v1.1.csv,0,0
IBOW-mmD4hg_d,"using few words, sometimes in a way that seems rude or unfriendly",description,,0,,terse,IBOW-mmD4hg_w,defines_word,word-description-dataset_v1.1.csv,0,0
ICg_JsFuHVs_d,to explain something or make something clear,description,,0,,elucidate,ICg_JsFuHVs_w,defines_word,word-description-dataset_v1.1.csv,0,0
IcTCDlydAHk_d,"correctly, or in a satisfactory way",description,,0,,properly,IcTCDlydAHk_w,defines_word,word-description-dataset_v1.1.csv,0,0
IfXpH2RFlP4_d,to (cause something to) break suddenly into very small pieces,description,,0,,shatter,IfXpH2RFlP4_w,defines_word,word-description-dataset_v1.1.csv,0,0
iG66ukXl8o0_d,"to show great respect for someone or something, especially in public",description,,0,,honour,iG66ukXl8o0_w,defines_word,word-description-dataset_v1.1.csv,0,0
IGjd6dWiXvE_d,a person responsible for controlling or administering an   organization or group of staff.,description,,0,,manager,IGjd6dWiXvE_w,defines_word,word-description-dataset_v1.1.csv,0,0
igs1Z9qDB1k_d,"to help someone or something out of a dangerous, harmful, or unpleasant situation.",description,,0,,rescue,igs1Z9qDB1k_w,defines_word,word-description-dataset_v1.1.csv,0,0
Ihhwph3nCnI_d,"a strong wish, especially one that is difficult or impossible to control",description,,0,,urge,Ihhwph3nCnI_w,defines_word,word-description-dataset_v1.1.csv,0,0
ii0pewO8jNI_d,"done secretly, without anyone seeing or knowing",description,,0,,surreptitious,ii0pewO8jNI_w,defines_word,word-description-dataset_v1.1.csv,0,0
IK7897iu8Yw_d,to give a description of something or information about it to someone,description,,0,,report,IK7897iu8Yw_w,defines_word,word-description-dataset_v1.1.csv,0,0
ilnQNJFBNao_d,"officially cancel (a decree, decision, or promise).",description,,0,,revoke,ilnQNJFBNao_w,defines_word,word-description-dataset_v1.1.csv,0,0
iLsdj7Jf6MQ_d,to lose the determination to oppose something; to accept defeat,description,,0,,succumb,iLsdj7Jf6MQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
iQh2Ly1TSpQ_d,to walk around slowly in a relaxed way or without any clear purpose or direction.,description,,0,,wander,iQh2Ly1TSpQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
IsJNIZuIWrk_d,to represent or show something in a picture or story,description,,0,,depict,IsJNIZuIWrk_w,defines_word,word-description-dataset_v1.1.csv,0,0
iubciNlbhh8_d,"secured loans, debts, etc. involve an agreement for the lender to take particular assets from the borrower if the money is not paid back",description,,0,,secured,iubciNlbhh8_w,defines_word,word-description-dataset_v1.1.csv,0,0
iZ48KAEeNMI_d,a strong feeling of wanting something,description,,0,,craving,iZ48KAEeNMI_w,defines_word,word-description-dataset_v1.1.csv,0,0
J1xPH6Rugio_d,to make use of something,description,,0,,avail of,J1xPH6Rugio_w,defines_word,word-description-dataset_v1.1.csv,0,0
j256zuxyfwI_d,To imagine or expect that something will happen,description,,0,,anticipate,j256zuxyfwI_w,defines_word,word-description-dataset_v1.1.csv,0,0
j3cflScQLfo_d,relating to how good or bad something is,description,,0,,qualitative,j3cflScQLfo_w,defines_word,word-description-dataset_v1.1.csv,0,0
j60L0ng_gGs_d,"having no doubt or knowing exactly that something is true, or known to be true, correct, exact, or effective",description,,0,,certain,j60L0ng_gGs_w,defines_word,word-description-dataset_v1.1.csv,0,0
j8-wc_TJVAQ_d,"to order, limit, or rule something, or someone's actions or behavior.",description,,0,,control,j8-wc_TJVAQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
jE5xC_IBFVM_d,"nervous and worried, sometimes showing this through sudden movements or movements that do not appear smooth or relaxed.",description,,0,,twitchy,jE5xC_IBFVM_w,defines_word,word-description-dataset_v1.1.csv,0,0
JHTL19FXRDs_d,very shocked or surprised,description,,0,,stunned,JHTL19FXRDs_w,defines_word,word-description-dataset_v1.1.csv,0,0
jIpDX-xNPI4_d,the cell that is formed when a female reproductive cell and a male reproductive cell join,description,,0,,zygote,jIpDX-xNPI4_w,defines_word,word-description-dataset_v1.1.csv,0,0
jk1P2yRbrEA_d,not expected,description,,0,,unexpected,jk1P2yRbrEA_w,defines_word,word-description-dataset_v1.1.csv,0,0
jkNrqIsk3v0_d,"to order someone to come to or be present at a particular place, or to officially arrange a meeting of people",description,,0,,summon,jkNrqIsk3v0_w,defines_word,word-description-dataset_v1.1.csv,0,0
JNhM-G9lIKQ_d,to make someone feel worried or angry,description,,0,,agitate,JNhM-G9lIKQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
jO3GFm_acBs_d,separated by a distance or by time.,description,,0,,apart,jO3GFm_acBs_w,defines_word,word-description-dataset_v1.1.csv,0,0
Jq3XIYZKLPc_d,"the number 1,000,000",description,,0,,million,Jq3XIYZKLPc_w,defines_word,word-description-dataset_v1.1.csv,0,0
Jr3c4UUVf0I_d,"to end a speech, meeting, or piece of writing",description,,0,,conclude,Jr3c4UUVf0I_w,defines_word,word-description-dataset_v1.1.csv,0,0
-jTNHftz4Pk_d,to express strong criticism or disapproval,description,,0,,censure,-jTNHftz4Pk_w,defines_word,word-description-dataset_v1.1.csv,0,0
JyqULf1GsxQ_d,"having or involving several parts, elements, or members",description,,0,,multiple,JyqULf1GsxQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
jYVESnkt5pc_d,"the quality of being true, honest, or accurate",description,,0,,veracity,jYVESnkt5pc_w,defines_word,word-description-dataset_v1.1.csv,0,0
kA8MCHBN9tE_d,without any doubts or feeling uncertain; total,description,,0,,unreserved - 1,kA8MCHBN9tE_w,defines_word,word-description-dataset_v1.1.csv,0,0
KAAJ7HSglDA_d,very bad,description,,0,,abysmal,KAAJ7HSglDA_w,defines_word,word-description-dataset_v1.1.csv,0,0
KH9awHgg9Uw_d,to try to learn a lot very quickly before an exam,description,,0,,cram,KH9awHgg9Uw_w,defines_word,word-description-dataset_v1.1.csv,0,0
KI9kybD4Jig_d,a situation in which two people or groups of people become friendly again after they have argued,description,,0,,reconciliation,KI9kybD4Jig_w,defines_word,word-description-dataset_v1.1.csv,0,0
Kiokngu9sGI_d,fixed in place and impossible to move.,description,,0,,immovable,Kiokngu9sGI_w,defines_word,word-description-dataset_v1.1.csv,0,0
KiOQbd1JaDg_d,"to choose, find, or recognize something or someone in a group",description,,0,,pick out,KiOQbd1JaDg_w,defines_word,word-description-dataset_v1.1.csv,0,0
kJA8CfMH3Kg_d,to show that something is very important or worth giving attention to,description,,0,,emphasize,kJA8CfMH3Kg_w,defines_word,word-description-dataset_v1.1.csv,0,0
KJrJbhqosag_d,"the reason for pain, worry, or a problem",description,,0,,matter,KJrJbhqosag_w,defines_word,word-description-dataset_v1.1.csv,0,0
KMBGtVdcDzE_d,A person who loves reading and keeping books.,description,,0,,bibliophile,KMBGtVdcDzE_w,defines_word,word-description-dataset_v1.1.csv,0,0
KQpXEZpNF1s_d,completely or in total,description,,0,,altogether,KQpXEZpNF1s_w,defines_word,word-description-dataset_v1.1.csv,0,0
ksOfiEDqudU_d,able to use both hands equally well.,description,,0,,ambidextrous,ksOfiEDqudU_w,defines_word,word-description-dataset_v1.1.csv,0,0
ktRQjBfCn-U_d,"Meditation is the act of remaining in a silent and calm state for a period of time, so that you are more able to deal with the problems of everyday life.",description,,0,,meditation,ktRQjBfCn-U_w,defines_word,word-description-dataset_v1.1.csv,0,0
kxz4AA9lNmY_d,a person who stops other people from enjoying themselves,description,,0,,spoilsport,kxz4AA9lNmY_w,defines_word,word-description-dataset_v1.1.csv,0,0
l4B2uplSuiE_d,to fill something up again,description,,0,,replenish,l4B2uplSuiE_w,defines_word,word-description-dataset_v1.1.csv,0,0
L86y2iRJHOU_d,"a group of countries, political parties, or people who have agreed to work together because of shared interests or aims",description,,0,,alliance,L86y2iRJHOU_w,defines_word,word-description-dataset_v1.1.csv,0,0
LAPxQ3yABkc_d,"If a physical or emotional feeling ebbs, it becomes less strong or disappears",description,,0,,ebb,LAPxQ3yABkc_w,defines_word,word-description-dataset_v1.1.csv,0,0
_LbRJ0WIQOE_d,"more, extra, or additional; - far",description,,0,,further,_LbRJ0WIQOE_w,defines_word,word-description-dataset_v1.1.csv,0,0
lcEDzDxpGvU_d,to help,description,,0,,assist,lcEDzDxpGvU_w,defines_word,word-description-dataset_v1.1.csv,0,0
LGGt1vquKd4_d,easily annoyed and complaining,description,,0,,grumpy,LGGt1vquKd4_w,defines_word,word-description-dataset_v1.1.csv,0,0
lHnwkx0eTwM_d,"A line of people, usually standing or in cars, waiting for something.",description,,0,,queue,lHnwkx0eTwM_w,defines_word,word-description-dataset_v1.1.csv,0,0
LKlGF65Xgm0_d,to grow or develop successfully,description,,0,,flourish,LKlGF65Xgm0_w,defines_word,word-description-dataset_v1.1.csv,0,0
LKYengAeduU_d,"to not do something, especially something enjoyable that you think might be bad",description,,0,,abstain,LKYengAeduU_w,defines_word,word-description-dataset_v1.1.csv,0,0
LlT0Hf_hRIM_d,to work hard.,description,,0,,toil,LlT0Hf_hRIM_w,defines_word,word-description-dataset_v1.1.csv,0,0
LPy4fvBaiOc_d,a slight argument,description,,0,,tiff,LPy4fvBaiOc_w,defines_word,word-description-dataset_v1.1.csv,0,0
lth5T4A_6Bw_d,the freedom to live as you wish or go where you want.,description,,0,,liberty,lth5T4A_6Bw_w,defines_word,word-description-dataset_v1.1.csv,0,0
m1cbIXJlyQo_d,a story or a description of a series of events,description,,0,,narrative,m1cbIXJlyQo_w,defines_word,word-description-dataset_v1.1.csv,0,0
Ma9iyrOrJA0_d,"to start living in a place where you intend to stay for a long time, usually with your partner.",description,,0,,settle down,Ma9iyrOrJA0_w,defines_word,word-description-dataset_v1.1.csv,0,0
mb920DFo394_d,necessary or needed,description,,0,,essential,mb920DFo394_w,defines_word,word-description-dataset_v1.1.csv,0,0
MDCsV2GLVis_d,"a way of thinking about something, especially expressed in a publicly stated opinion",description,,0,,stance,MDCsV2GLVis_w,defines_word,word-description-dataset_v1.1.csv,0,0
MF29ZLOnNHc_d,"policies, behaviours, rules, etc. that result in a continued unfair advantage to some people and unfair or harmful treatment of others based on race",description,,0,,racism,MF29ZLOnNHc_w,defines_word,word-description-dataset_v1.1.csv,0,0
mfp9Jb5pfEY_d,an abstract idea.,description,,0,,concept,mfp9Jb5pfEY_w,defines_word,word-description-dataset_v1.1.csv,0,0
MFZJTpIvwio_d,not far away,description,,0,,nearby,MFZJTpIvwio_w,defines_word,word-description-dataset_v1.1.csv,0,0
MGRLpUCM6No_d,"to become dry, smaller, and covered with lines as if by crushing or folding, or to make something do this.",description,,0,,shrivel,MGRLpUCM6No_w,defines_word,word-description-dataset_v1.1.csv,0,0
Miy-F4TYnso_d,a business that represents one group of people when dealing with another group,description,,0,,agency,Miy-F4TYnso_w,defines_word,word-description-dataset_v1.1.csv,0,0
mR2b0PyRTN8_d,"a substance, especially salt or pepper, that is added to food to improve its flavour",description,,0,,seasoning,mR2b0PyRTN8_w,defines_word,word-description-dataset_v1.1.csv,0,0
Mt3ApRf_B8I_d,"think about (something) carefully, especially before making a  decision or reaching a conclusion.",description,,0,,ponder,Mt3ApRf_B8I_w,defines_word,word-description-dataset_v1.1.csv,0,0
mtVcZlcW_sg_d,of very bad quality,description,,0,,atrocious,mtVcZlcW_sg_w,defines_word,word-description-dataset_v1.1.csv,0,0
mUHIG52DXPY_d,a way of doing an activity that needs skill.,description,,0,,technique,mUHIG52DXPY_w,defines_word,word-description-dataset_v1.1.csv,0,0
mutZAFDJmKI_d,to go to the place that someone is leaving from in order to say goodbye to them,description,,0,,see off,mutZAFDJmKI_w,defines_word,word-description-dataset_v1.1.csv,0,0
mvsesnKooAA_d,"a period when you are estranged from someone (= no longer friendly with them), or the fact of no longer being friendly",description,,0,,estrangement,mvsesnKooAA_w,defines_word,word-description-dataset_v1.1.csv,0,0
mwgNw0telVk_d,the door through which you might leave a building or large vehicle,description,,0,,exit,mwgNw0telVk_w,defines_word,word-description-dataset_v1.1.csv,0,0
mxE6dRbd38c_d,an area of interest or activity,description,,0,,realm,mxE6dRbd38c_w,defines_word,word-description-dataset_v1.1.csv,0,0
mxJapRjh1BM_d,impossible to break,description,,0,,unbreakable,mxJapRjh1BM_w,defines_word,word-description-dataset_v1.1.csv,0,0
mzdCh_9o5JA_d,easily annoyed and complaining in a rude way like a child.,description,,0,,petulant,mzdCh_9o5JA_w,defines_word,word-description-dataset_v1.1.csv,0,0
MzNbsy0wdM0_d,"a group of long, thin fibres (= structures like threads) that carry information or instructions between the brain and other parts of the body",description,,0,,nerve,MzNbsy0wdM0_w,defines_word,word-description-dataset_v1.1.csv,0,0
N6jpL7uibFI_d,to make someone feel that they want to do something and can do it,description,,0,,inspire,N6jpL7uibFI_w,defines_word,word-description-dataset_v1.1.csv,0,0
n-9gQsRj0kY_d,going through or stopping at a place on the way to another place,description,,0,,via - 1,n-9gQsRj0kY_w,defines_word,word-description-dataset_v1.1.csv,0,0
n9TDPKexXzw_d,to provide a person or a place with objects that are necessary for a particular purpose,description,,0,,equip,n9TDPKexXzw_w,defines_word,word-description-dataset_v1.1.csv,0,0
NaADM_m9FSI_d,to correct something or make something right,description,,0,,rectify,NaADM_m9FSI_w,defines_word,word-description-dataset_v1.1.csv,0,0
NAFwB3S525c_d,to come from or out of,description,,0,,emanate - 2,NAFwB3S525c_w,defines_word,word-description-dataset_v1.1.csv,0,0
NCi0-MMvDMU_d,to examine or look for the difference between two or more things.,description,,0,,compare,NCi0-MMvDMU_w,defines_word,word-description-dataset_v1.1.csv,0,0
Nejuqg9XCLE_d,not polite; offensive or embarrassing,description,,0,,rude,Nejuqg9XCLE_w,defines_word,word-description-dataset_v1.1.csv,0,0
neqDSQkiVI0_d,"to greatly admire a singer or other famous person, to an extent that is unusual",description,,0,,stan,neqDSQkiVI0_w,defines_word,word-description-dataset_v1.1.csv,0,0
nfhqebRoL08_d,without anyone or anything else being involved or between,description,,0,,direct,nfhqebRoL08_w,defines_word,word-description-dataset_v1.1.csv,0,0
ngQ5qSIvcQs_d,"unhappy, disappointed, or without hope",description,,0,,dejected,ngQ5qSIvcQs_w,defines_word,word-description-dataset_v1.1.csv,0,0
NHUAhGE0cMc_d,to give something and be given something else instead,description,,0,,swap,NHUAhGE0cMc_w,defines_word,word-description-dataset_v1.1.csv,0,0
nk80uUfZnsM_d,"a way of operating, living, or behaving",description,,0,,mode,nk80uUfZnsM_w,defines_word,word-description-dataset_v1.1.csv,0,0
nnIo6Q41SY0_d,felt or experienced very strongly or in an extreme way.,description,,0,,profound,nnIo6Q41SY0_w,defines_word,word-description-dataset_v1.1.csv,0,0
NOXLwMVXFu4_d,"to force someone to leave a country, especially someone who has no legal right to be there or who has broken the law",description,,0,,deport,NOXLwMVXFu4_w,defines_word,word-description-dataset_v1.1.csv,0,0
nq9PduKLbQc_d,(a situation causing) difficulty or trouble,description,,0,,hassle,nq9PduKLbQc_w,defines_word,word-description-dataset_v1.1.csv,0,0
Nu_XEya-gQA_d,extreme rudeness without any ability to understand that your behaviour is not acceptable to other people,description,,0,,effrontery,Nu_XEya-gQA_w,defines_word,word-description-dataset_v1.1.csv,0,0
NZP5L3c_-kw_d,a flying weapon that has its own engine so that it can travel a long distance before exploding at the place that it has been aimed at,description,,0,,missile,NZP5L3c_-kw_w,defines_word,word-description-dataset_v1.1.csv,0,0
o5hP6kJSiyY_d,a large group of people,description,,0,,horde,o5hP6kJSiyY_w,defines_word,word-description-dataset_v1.1.csv,0,0
O6Rvpy2XFfY_d,"a combination of style and energetic confidence, especially in performances or manner",description,,0,,elan,O6Rvpy2XFfY_w,defines_word,word-description-dataset_v1.1.csv,0,0
OaP4MPsTaPI_d,all of; entire.,description,,0,,whole,OaP4MPsTaPI_w,defines_word,word-description-dataset_v1.1.csv,0,0
ocCEVsLOjVo_d,to say or do something to someone that is rude or offensive.,description,,0,,insult,ocCEVsLOjVo_w,defines_word,word-description-dataset_v1.1.csv,0,0
oCXHxL16lGg_d,an amount or supply that is not large enough,description,,0,,dearth,oCXHxL16lGg_w,defines_word,word-description-dataset_v1.1.csv,0,0
oDXfCEi7hPs_d,the way you feel at a particular time,description,,0,,mood,oDXfCEi7hPs_w,defines_word,word-description-dataset_v1.1.csv,0,0
OEimyhS2v48_d,to make something known or tell people about something officially.,description,,0,,announce,OEimyhS2v48_w,defines_word,word-description-dataset_v1.1.csv,0,0
oGa_MzmEhfE_d,A bad-tempered person becomes angry and annoyed easily.,description,,0,,bad tempered,oGa_MzmEhfE_w,defines_word,word-description-dataset_v1.1.csv,0,0
OGHkRmbVr3Y_d,"the way in which people in a particular area, country, or social group pronounce words",description,,0,,accent,OGHkRmbVr3Y_w,defines_word,word-description-dataset_v1.1.csv,0,0
oGNdvacriUo_d,take (something) away or off from the position occupied.,description,,0,,remove,oGNdvacriUo_w,defines_word,word-description-dataset_v1.1.csv,0,0
OjdtxDlr1-Y_d,"a person or group of people with less power, money, etc. than the rest of society",description,,0,,underdog - 1,OjdtxDlr1-Y_w,defines_word,word-description-dataset_v1.1.csv,0,0
ojXO5l3LfoM_d,close to a particular number or time although not exactly that number or time.,description,,0,,approximately,ojXO5l3LfoM_w,defines_word,word-description-dataset_v1.1.csv,0,0
OkXcKTEeDrA_d,"a wide road with trees or tall buildings on both sides, or a wide country path or road with trees on both sides",description,,0,,avenue,OkXcKTEeDrA_w,defines_word,word-description-dataset_v1.1.csv,0,0
OLodODJ-AVU_d,approval or support of someone or something,description,,0,,favor,OLodODJ-AVU_w,defines_word,word-description-dataset_v1.1.csv,0,0
oM71coRMGt0_d,next to and touching or being supported by (something),description,,0,,against,oM71coRMGt0_w,defines_word,word-description-dataset_v1.1.csv,0,0
OmSt-ldl6_A_d,"to plan, prepare for, or organize something.",description,,0,,arrange,OmSt-ldl6_A_w,defines_word,word-description-dataset_v1.1.csv,0,0
ON6mteoL6yg_d,"a form of energy that can be produced in several ways and that provides power to devices that create light, heat, etc.",description,,0,,electricity,ON6mteoL6yg_w,defines_word,word-description-dataset_v1.1.csv,0,0
OpaA62WVcgE_d,a short journey either to take a message or to take or collect something.,description,,0,,errand,OpaA62WVcgE_w,defines_word,word-description-dataset_v1.1.csv,0,0
Opb1diw9DCg_d,"having the habit of talking a lot, especially about things that are not important",description,,0,,garrulous,Opb1diw9DCg_w,defines_word,word-description-dataset_v1.1.csv,0,0
oS9czmlqK6w_d,"to, at, or in all places or the whole of a place",description,,0,,everywhere,oS9czmlqK6w_w,defines_word,word-description-dataset_v1.1.csv,0,0
oSdM1ORpL8M_d,extremely happy about something,description,,0,,thrilled,oSdM1ORpL8M_w,defines_word,word-description-dataset_v1.1.csv,0,0
OSLoq6bVLTQ_d,One who gives money or help to another person or cause,description,,0,,benefactor,OSLoq6bVLTQ_w,defines_word,word-description-dataset_v1.1.csv,0,0
OtlvzXZG_Uk_d,said in a clear and short way; expressing what needs to be said without unnecessary words,description,,0,,succinct,OtlvzXZG_Uk_w,defines_word,word-description-dataset_v1.1.csv,0,0
OULWYgqS9ek_d,"to refuse to allow something, especially officially, or to prevent a particular plan of action by making it impossible",description,,0,,forbid,OULWYgqS9ek_w,defines_word,word-description-dataset_v1.1.csv,0,0
OuZjUm2yUB0_d,"(a person) not identified by name, of unknown name",description,,0,,anonymous,OuZjUm2yUB0_w,defines_word,word-description-dataset_v1.1.csv,0,0
oVfapt2bBrc_d,to mention someone or something in a brief or indirect way,description,,0,,allude,oVfapt2bBrc_w,defines_word,word-description-dataset_v1.1.csv,0,0
OxT5AZYe8uE_d,the ability to hold or deal with a larger number of people or things than is needed at the present time,description,,0,,excess capacity,OxT5AZYe8uE_w,defines_word,word-description-dataset_v1.1.csv,0,0
pB3y-OgdVc4_d,to cause something to begin,description,,0,,initiate,pB3y-OgdVc4_w,defines_word,word-description-dataset_v1.1.csv,0,0
pBU_tMBIM9E_d,to stop something from happening or someone from doing something,description,,0,,thwart,pBU_tMBIM9E_w,defines_word,word-description-dataset_v1.1.csv,0,0
PcQgB9TbATk_d,"the work needed to keep a road, building, machine, etc. in good condition.",description,,0,,maintenance,PcQgB9TbATk_w,defines_word,word-description-dataset_v1.1.csv,0,0
PePhMa1tOYg_d,to change or develop gradually,description,,0,,evolve,PePhMa1tOYg_w,defines_word,word-description-dataset_v1.1.csv,0,0
peySczycRYU_d,an extremely strong wish to get or keep money or possessions,description,,0,,avarice,peySczycRYU_w,defines_word,word-description-dataset_v1.1.csv,0,0
pF4RDfnu2gs_d,"to leave a room, building, chair, etc. so that it is available for  other people",description,,0,,vacate,pF4RDfnu2gs_w,defines_word,word-description-dataset_v1.1.csv,0,0
